NIM;Nama;Tahun_Masuk;Jenis_Kelamin;IPS1;IPS2;IPS3;IPS4;IPK;MK_Gagal;SKS_Lulus;Status_Skripsi;Jumlah_Bimbingan;Kehadiran;Keaktifan_Organisasi;Status_Cuti;Rata_IPS;Progress_SKS;Tren_IP;Ontime
2020201906;Luwar Marpaung, S.Farm;2020;P;3.81;2.93;3.84;3.46;3.22;0;125;5;11;84;Tidak Aktif;0;3.51;0.87;-0.35;1
2020201907;dr. Gawati Mansur;2020;L;3.94;2.98;3.2;3.35;3.62;2;135;4;13;93;Tidak Aktif;0;3.37;0.94;-0.59;1
2020201908;Imam Sihotang;2020;P;2.95;3.22;3.24;3.21;3.41;1;126;5;17;87;Aktif;0;3.16;0.88;0.26;1
2020201909;Edward Habibi;2020;L;2.06;2.28;2.47;3.17;2.95;8;74;1;1;60;Aktif;0;2.5;0.51;1.11;0
2020221910;Sutan Jarwi Hastuti, S.Psi;2022;P;2.09;1.89;2.38;2.32;2.51;3;99;2;6;68;Tidak Aktif;1;2.17;0.69;0.23;0
2020181911;Cornelia Zulaika;2018;P;2.83;2.9;2.43;2.82;2.31;7;71;1;6;68;Tidak Aktif;1;2.75;0.49;-0.01;0
2020221912;Novi Maulana;2022;L;3.64;2.91;3.41;3.33;3.69;1;128;5;16;90;Tidak Aktif;0;3.32;0.89;-0.31;1
2020221913;Bambang Mulyani;2022;P;2.16;2.86;2.35;2.54;2.73;4;109;1;5;63;Aktif;1;2.48;0.76;0.38;0
2020181914;T. Darman Agustina, S.Ked;2018;L;2.98;2.09;2.79;2.73;2.92;5;86;0;4;68;Tidak Aktif;0;2.65;0.6;-0.25;0
2020221915;Septi Suartini;2022;L;3.7;3.53;3.27;3.47;3.33;2;143;3;20;88;Aktif;0;3.49;0.99;-0.23;1
2020221916;Hj. Intan Mandasari, S.E.;2022;P;3.87;3.53;3.63;3.52;3.05;1;131;4;12;100;Tidak Aktif;0;3.64;0.91;-0.35;1
2020221917;Nova Uwais;2022;P;3.39;3.24;3.18;3.5;3.32;1;142;4;16;93;Tidak Aktif;0;3.33;0.99;0.11;1
2020201918;Shania Maulana, S.Psi;2020;P;3.36;3.05;3.93;3.87;3.71;2;142;3;10;100;Aktif;0;3.55;0.99;0.51;1
2020221919;Gaiman Laksmiwati;2022;P;3.73;3.79;3.77;3.11;3.64;0;139;4;23;98;Aktif;0;3.6;0.97;-0.62;1
2020221920;Satya Lailasari;2022;L;2.49;2.64;2.55;2.63;2.03;5;99;0;3;54;Tidak Aktif;1;2.58;0.69;0.14;0
2020211921;Chandra Napitupulu;2021;P;2.9;3.38;3.29;3.55;3.13;0;131;4;18;89;Aktif;0;3.28;0.91;0.65;1
2020201922;Naradi Kuswoyo;2020;L;2.75;2.01;2.13;2.17;2.88;6;85;0;2;56;Aktif;0;2.26;0.59;-0.58;0
2020201923;Jagapati Prasetya, M.M.;2020;P;3.36;3.02;3.65;3.87;3.83;1;142;4;23;100;Aktif;0;3.47;0.99;0.51;1
2020191924;Dewi Winarno;2019;L;2.89;3.02;3.05;3.26;3.14;1;129;3;18;88;Aktif;0;3.06;0.9;0.37;1
2020181925;Ir. Jaswadi Hidayanto;2018;P;3.26;3.94;3.61;3.83;3.71;0;126;3;20;99;Tidak Aktif;0;3.66;0.88;0.57;1
2020181926;Kajen Permadi, S.T.;2018;P;3.68;3.2;3.64;3.34;4.0;1;127;4;14;87;Aktif;0;3.47;0.88;-0.34;1
2020221927;Uda Oktaviani;2022;L;3.13;3.92;3.02;3.7;3.73;2;143;5;18;95;Aktif;0;3.44;0.99;0.57;1
2020191928;R.A. Ciaobella Sihombing, S.Gz;2019;L;2.97;3.07;2.08;2.99;2.65;5;91;2;6;75;Aktif;1;2.78;0.63;0.02;0
2020191929;Hari Wacana;2019;L;2.95;3.62;3.98;3.91;3.44;0;130;3;18;94;Tidak Aktif;0;3.62;0.9;0.96;1
2020201930;Dimas Mandala;2020;L;3.23;3.81;3.7;3.46;3.06;1;142;4;13;90;Tidak Aktif;0;3.55;0.99;0.23;1
2020211931;drg. Paulin Nababan, M.Ak;2021;L;3.36;3.92;3.64;3.31;3.53;1;129;4;25;91;Tidak Aktif;0;3.56;0.9;-0.05;1
2020181932;Tari Puspita;2018;L;3.97;3.3;3.48;3.36;3.68;2;126;5;17;88;Tidak Aktif;0;3.53;0.88;-0.61;1
2020201933;KH. Rafi Hardiansyah, M.Kom.;2020;P;2.66;2.15;2.38;2.15;2.66;8;77;2;3;77;Tidak Aktif;1;2.33;0.53;-0.51;0
2020181934;Jefri Prakasa;2018;P;3.52;3.86;3.89;3.45;3.46;1;134;3;17;89;Aktif;0;3.68;0.93;-0.07;1
2020191935;Ajimin Lailasari;2019;P;3.6;3.8;3.24;3.42;3.84;2;135;5;23;81;Tidak Aktif;0;3.52;0.94;-0.18;1
2020181936;H. Danu Hassanah, S.Pt;2018;P;2.09;2.52;2.23;2.12;2.91;6;117;1;5;72;Tidak Aktif;0;2.24;0.81;0.03;0
2020191937;Tri Nurdiyanti;2019;P;2.71;1.86;3.01;2.53;2.34;7;74;1;6;69;Tidak Aktif;1;2.53;0.51;-0.18;0
2020181938;Hafshah Sitompul;2018;L;2.91;3.73;3.58;3.19;3.19;2;130;5;24;100;Aktif;0;3.35;0.9;0.28;1
2020181939;Bahuraksa Hutasoit;2018;P;2.87;3.55;3.84;3.02;3.05;0;134;4;12;83;Aktif;0;3.32;0.93;0.15;1
2020191940;Pia Rahmawati;2019;L;3.78;3.26;3.35;3.6;3.27;2;138;4;24;95;Aktif;0;3.5;0.96;-0.18;1
2020201941;Nova Rahayu;2020;L;3.68;3.59;3.58;3.74;3.68;2;143;4;19;86;Aktif;0;3.65;0.99;0.06;1
2020211942;Ir. Kasiyah Sitompul, M.Pd;2021;P;3.22;3.04;3.13;3.68;3.86;0;137;4;17;80;Aktif;0;3.27;0.95;0.46;1
2020221943;Putu Megantara;2022;L;2.55;2.04;2.13;2.98;2.58;3;99;0;4;72;Aktif;0;2.42;0.69;0.43;0
2020211944;Winda Prabowo;2021;P;3.74;3.67;3.83;3.06;3.75;2;133;3;12;91;Aktif;0;3.58;0.92;-0.68;1
2020221945;Fitriani Nurdiyanti;2022;L;2.14;2.63;2.38;3.15;2.03;3;115;2;6;74;Tidak Aktif;1;2.57;0.8;1.01;0
2020181946;Puti Ulva Hutasoit;2018;L;3.0;3.68;3.18;3.24;3.49;2;131;3;18;89;Tidak Aktif;0;3.27;0.91;0.24;1
2020211947;Dt. Gilang Salahudin, S.Sos;2021;L;2.05;1.99;2.91;2.6;2.91;6;124;0;9;56;Tidak Aktif;0;2.39;0.86;0.55;0
2020211948;Tgk. Yono Safitri;2021;L;3.58;3.16;3.16;3.68;3.59;1;129;3;19;88;Aktif;0;3.4;0.9;0.1;1
2020221949;Michelle Hutagalung;2022;P;2.17;2.38;2.49;3.18;2.29;4;93;2;7;52;Aktif;1;2.56;0.65;1.01;0
2020191950;Dalima Rahayu;2019;P;3.23;3.52;3.25;3.92;3.27;2;137;5;16;92;Tidak Aktif;0;3.48;0.95;0.69;1
2020221951;Vera Rahimah;2022;P;1.92;2.65;3.09;2.2;2.97;3;76;2;0;51;Tidak Aktif;0;2.46;0.53;0.28;0
2020211952;Karya Thamrin;2021;P;3.93;3.64;3.3;3.19;3.3;2;144;5;11;80;Tidak Aktif;0;3.52;1.0;-0.74;1
2020221953;drg. Uda Wahyudin, S.Gz;2022;P;2.97;3.02;3.42;3.8;3.14;1;137;5;21;84;Aktif;0;3.3;0.95;0.83;1
2020221954;H. Jarwadi Pertiwi, S.E.;2022;L;3.57;3.12;3.1;3.17;3.92;1;130;5;25;90;Tidak Aktif;0;3.24;0.9;-0.4;1
2020191955;Maria Megantara;2019;L;2.22;2.65;2.64;2.81;2.68;5;115;2;6;54;Tidak Aktif;0;2.58;0.8;0.59;0
2020201956;R. Bahuraksa Haryanto, S.IP;2020;L;3.12;2.94;3.46;3.89;3.57;0;140;4;21;93;Tidak Aktif;0;3.35;0.97;0.77;1
2020201957;Praba Nashiruddin, S.Kom;2020;P;2.99;2.01;2.83;2.81;2.98;7;90;1;2;60;Tidak Aktif;0;2.66;0.62;-0.18;0
2020221958;Jessica Yuniar;2022;P;2.62;2.12;2.96;2.13;2.78;3;82;0;0;57;Aktif;0;2.46;0.57;-0.49;0
2020211959;Jessica Maulana;2021;P;2.26;2.62;2.52;2.53;2.31;4;115;1;6;53;Tidak Aktif;0;2.48;0.8;0.27;0
2020211960;Ratih Januar, S.Sos;2021;P;2.92;3.02;2.21;3.05;2.74;8;105;1;7;65;Aktif;0;2.8;0.73;0.13;0
2020181961;Jati Anggriawan;2018;P;2.88;3.19;3.91;3.63;3.72;0;131;4;15;85;Tidak Aktif;0;3.4;0.91;0.75;1
2020221962;Raina Handayani;2022;L;3.66;2.93;3.38;3.63;3.15;2;125;5;15;93;Aktif;0;3.4;0.87;-0.03;1
2020191963;Murti Astuti;2019;P;2.08;2.65;2.49;2.72;2.11;8;76;1;0;59;Aktif;1;2.49;0.53;0.64;0
2020201964;Shania Pratiwi;2020;L;3.89;3.2;3.82;4.0;3.21;1;129;3;12;94;Tidak Aktif;0;3.73;0.9;0.11;1
2020211965;Uchita Halimah, S.Pt;2021;P;3.6;3.96;3.92;3.5;3.8;2;125;4;11;100;Tidak Aktif;0;3.75;0.87;-0.1;1
2020201966;Aisyah Farida;2020;L;3.97;3.96;3.16;3.3;3.1;0;126;5;19;90;Aktif;0;3.6;0.88;-0.67;1
2020181967;Cut Sarah Pradipta;2018;P;3.78;3.32;3.09;3.34;3.98;0;137;4;15;87;Tidak Aktif;0;3.38;0.95;-0.44;1
2020181968;Mahesa Sihombing, S.Pt;2018;L;3.3;3.08;3.99;3.82;3.28;0;130;4;22;89;Aktif;0;3.55;0.9;0.52;1
2020181969;Lintang Halim;2018;P;2.87;3.03;3.58;3.93;3.5;1;138;5;19;99;Aktif;0;3.35;0.96;1.06;1
2020201970;Paulin Waskita;2020;L;2.34;2.72;2.88;2.21;2.36;5;102;0;7;64;Tidak Aktif;1;2.54;0.71;-0.13;0
2020201971;Raihan Melani;2020;P;2.88;3.3;3.53;4.0;3.47;0;138;4;15;93;Tidak Aktif;0;3.43;0.96;1.12;1
2020181972;drg. Sabrina Prakasa, S.Pt;2018;L;2.32;2.84;2.71;3.06;2.41;7;91;1;3;70;Aktif;1;2.73;0.63;0.74;0
2020221973;Pandu Wibisono;2022;L;3.56;3.36;3.14;3.09;3.02;1;139;4;12;95;Tidak Aktif;0;3.29;0.97;-0.47;1
2020191974;Ifa Prastuti;2019;L;2.08;2.07;2.88;2.38;2.51;8;89;0;8;63;Tidak Aktif;0;2.35;0.62;0.3;0
2020221975;Violet Zulkarnain;2022;L;3.95;3.84;3.86;3.41;3.76;0;141;3;23;93;Aktif;0;3.77;0.98;-0.54;1
2020211976;Budi Simanjuntak;2021;P;2.81;2.92;3.59;3.46;3.52;1;133;5;12;96;Aktif;0;3.2;0.92;0.65;1
2020181977;drg. Mulyanto Mangunsong;2018;P;3.31;3.69;3.44;3.73;3.23;0;130;4;11;82;Tidak Aktif;0;3.54;0.9;0.42;1
2020201978;Luluh Melani;2020;P;2.51;2.07;2.28;2.75;2.83;7;116;1;7;69;Tidak Aktif;1;2.4;0.81;0.24;0
2020191979;Ira Mandala;2019;L;3.11;3.85;3.67;3.45;3.49;0;127;5;18;83;Tidak Aktif;0;3.52;0.88;0.34;1
2020221980;R. Estiono Samosir;2022;L;3.55;3.29;4.0;3.48;3.49;0;137;3;10;85;Tidak Aktif;0;3.58;0.95;-0.07;1
2020211981;Jasmin Waskita;2021;P;3.9;3.78;3.45;3.72;3.59;2;144;5;25;89;Tidak Aktif;0;3.71;1.0;-0.18;1
2020211982;Anggabaya Mayasari;2021;P;3.03;3.41;3.25;3.91;3.34;0;129;3;10;86;Aktif;0;3.4;0.9;0.88;1
2020181983;Febi Zulkarnain, S.E.;2018;L;2.44;2.62;2.65;2.16;2.38;3;83;1;2;70;Aktif;1;2.47;0.58;-0.28;0
2020221984;Lalita Budiman;2022;L;3.55;3.39;3.78;3.22;3.16;0;134;4;14;95;Tidak Aktif;0;3.48;0.93;-0.33;1
2020181985;Tgk. Opan Wibisono, S.Psi;2018;L;3.91;3.68;3.42;3.52;3.08;0;129;5;24;95;Tidak Aktif;0;3.63;0.9;-0.39;1
2020181986;Sutan Irfan Sirait, M.TI.;2018;P;2.6;2.17;2.7;2.13;2.97;7;85;0;4;68;Tidak Aktif;0;2.4;0.59;-0.47;0
2020201987;dr. Ratna Marbun, S.T.;2020;L;3.58;3.17;3.72;3.78;3.67;0;138;4;25;98;Tidak Aktif;0;3.56;0.96;0.2;1
2020181988;Prabu Siregar;2018;P;3.87;2.99;3.33;3.25;3.99;1;140;5;25;87;Aktif;0;3.36;0.97;-0.62;1
2020221989;Teguh Purwanti;2022;L;3.68;3.65;3.21;3.24;3.28;1;143;4;12;88;Tidak Aktif;0;3.44;0.99;-0.44;1
2020211990;Fitriani Utama;2021;L;3.08;2.92;3.88;3.97;3.34;1;144;5;21;94;Tidak Aktif;0;3.46;1.0;0.89;1
2020181991;Taswir Napitupulu, S.Sos;2018;L;2.81;3.65;3.83;3.15;3.16;1;131;4;21;94;Aktif;0;3.36;0.91;0.34;1
2020221992;Latif Jailani, S.I.Kom;2022;L;2.54;1.86;2.75;2.37;2.37;7;113;1;9;77;Tidak Aktif;0;2.38;0.78;-0.17;0
2020201993;Tgk. Tami Sudiati;2020;P;2.77;2.32;3.14;2.49;2.77;6;123;2;5;75;Tidak Aktif;0;2.68;0.85;-0.28;0
2020221994;Tgk. Imam Thamrin;2022;L;3.88;3.9;3.09;3.94;3.83;1;127;5;25;84;Aktif;0;3.7;0.88;0.06;1
2020191995;Ayu Sitorus;2019;L;2.04;2.85;3.02;2.35;2.95;7;101;0;6;65;Tidak Aktif;0;2.56;0.7;0.31;0
2020191996;Ophelia Sihombing;2019;L;2.98;3.49;3.58;3.65;3.02;0;136;4;21;85;Aktif;0;3.43;0.94;0.67;1
2020221997;Melinda Firgantoro;2022;L;1.85;1.99;2.02;2.68;2.93;3;91;1;1;69;Aktif;0;2.13;0.63;0.83;0
2020221998;R. Hasna Andriani, S.Ked;2022;L;2.79;1.82;2.65;2.55;2.5;6;86;1;5;74;Aktif;1;2.45;0.6;-0.24;0
2020191999;Cinta Samosir, M.Pd;2019;L;3.62;3.45;3.77;3.49;3.15;2;126;4;24;83;Aktif;0;3.58;0.88;-0.13;1
